ID,Comments,Sentiments,Keyword1,Keyword2
2899,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
2900,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
2901,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
2908,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
2909,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
2911,Wants information on our Internet service. Referred him to web site.,,information,internet service
2912,Wants to add another phone. Contacting provisioning.,,new line,service
2913,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
2917,I needed a handset which also functioned as a PDA. You did not offer such a model.,,handset,PDA
2918,Upset about the data speed,frustrated,data plan,speed
2921,I suspect that the handset on my phone was defective from the day I bought it.,upset,handset,defective
2922,The signal on my handset was always weak. Even when I replaced the battery.,frustrated,handset,weak signal
2923,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
2924,Upset about the data speed,frustrated,data plan,speed
2925,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
2926,Upset about the data speed,frustrated,data plan,speed
2927,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
2928,Upset about the data speed,frustrated,data plan,speed
2930,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
2931,The clarity of the calls was bad. Way too much static on the handset.,upset,handset,static
2932,Upset about the data speed,frustrated,data plan,speed
2935,Generally satisfied with the service. But wants us to offer more phones from multiple manufacturers.,satisfied,phones,features
2936,He hates his phone. He can not understand why we gave him such a horrible junk. I tried to explain that he could bring it in for service but he just wants a new phone. He does not want to waste any more time with our offering,frustrated,bad phone,unusable
2937,She wants a new phone. Has tried to use a couple of different model and fed up. She is willing to pay some of the cost but wants a credit on her bill. She said her friend has the same service and a different phone that works great.,frustrated,billing,refund
2939,Wanted to know his usage and whether he was roaming. Also want to know the rates when he is roaming. Thinking about changing rate plans as well.,analytical,rates,roaming
2942,Wants a new number because he keeps on getting calls for a Mr. Napoleon Leroy.,frustrated,new number,strange calls
2944,Lost the directions to phone and wants another manual. I referred him to web site.,,user manual,download
2945,Asked about coverage in Los Angeles and New York. Is afraid that he will be out of network when traveling.,concerned,coverage / reception / signal,travel
2946,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
2951,Called to change his address and see if he could get a new number since he is moving to a different city.,analytical,new number,relocation
2952,cant figure out how to check his vm when out of area. I referred him to our web site.,analytical,voice messaging,out of area
2953,He found a phone and wanted to know what to do with it. He said it was one of ours but that the battery was dead. Asked who he should send it too.,analytical,found lost phone,traceability
2959,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
2960,Wanted more information on the family plan. Also asked about how he could use dual SIM configuration and call screening.,analytical,dual SIM,call screening
2962,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
2963,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
2965,Wants a new faceplate.,,faceplate,accessory
2966,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
2968,Wants a new faceplate.,,faceplate,accessory
2972,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
2975,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
2978,Wants to add another phone. Contacting provisioning.,,new line,service
2979,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
2981,Wants information on our Internet service. Referred him to web site.,,information,internet service
2982,Wants information on our Internet service. Referred him to web site.,,information,internet service
2984,Wants information on our Internet service. Referred him to web site.,,information,internet service
2988,Wants a new faceplate.,,faceplate,accessory
2992,Wants a new faceplate.,,faceplate,accessory
2993,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
2994,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
2995,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
2997,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
2998,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
2999,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3000,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3002,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3007,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3009,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3010,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3011,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3012,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3013,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3014,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3015,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3016,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3017,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3020,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3024,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3025,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3028,Wants to add additional lines for family. Needs more info on rates. I also advised him on the phones with dual SIM options,analytical,dual SIM,family plan
3034,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3035,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3036,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3037,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3038,Unhappy with the website. Phone okay. drops calls sporadically,,website,dropped calls
3039,Unhappy with the website. Claims the self service stuff does not work. Phone okay. drops calls sporadically,,website,dropped calls
3041,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3044,Unhappy with the website. Phone okay. drops calls sporadically,,website,dropped calls
3047,Upset about the data speed,frustrated,data plan,speed
3050,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3051,Upset about the data speed,frustrated,data plan,speed
3052,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3053,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3054,Upset about the data speed,frustrated,data plan,speed
3056,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3057,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3058,Upset about the data speed,frustrated,data plan,speed
3059,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3062,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
3063,Upset about the data speed,frustrated,data plan,speed
3064,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3066,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
3067,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
3068,Upset about the data speed,frustrated,data plan,speed
3071,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3077,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3078,Upset about the data speed,frustrated,data plan,speed
3081,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3082,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3083,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3084,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3085,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3089,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3092,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3094,Upset about the data speed,frustrated,data plan,speed
3099,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
3103,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3104,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
3105,Wants to change address.,,update records,address
3106,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
3108,Wants to add additional lines for family. Needs more info on rates. I also advised him on the phones with dual SIM options,analytical,dual SIM,family plan
3111,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3114,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3115,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3118,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3119,Lost his charger and wants to know where he can another ASAP. I suggested local store.,,lost,charger
3123,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3125,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3130,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
3135,Upset about the data speed,frustrated,data plan,speed
3138,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3140,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3143,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3144,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
3145,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
3152,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3153,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3155,Wants information on our Internet service. Referred him to web site.,,information,internet service
3156,Wants to add another phone. Contacting provisioning.,,new line,service
3157,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3158,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3161,I needed a handset which also functioned as a PDA. You did not offer such a model.,,handset,PDA
3162,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3165,I suspect that the handset on my phone was defective from the day I bought it.,upset,handset,defective
3166,The signal on my handset was always weak. Even when I replaced the battery.,frustrated,handset,weak signal
3167,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3168,Upset about the data speed,frustrated,data plan,speed
3169,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3170,Upset about the data speed,frustrated,data plan,speed
3171,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3172,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3174,Upset about the data speed,frustrated,data plan,speed
3175,The clarity of the calls was bad. Way too much static on the handset.,upset,handset,static
3176,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3177,The handset reception was worse than abysmal.,upset,handset,unusable
3179,Generally satisfied with the service. But wants us to offer more phones from multiple manufacturers.,satisfied,phones,features
3180,He hates his phone. He can not understand why we gave him such a horrible junk. I tried to explain that he could bring it in for service but he just wants a new phone. He does not want to waste any more time with our offering,frustrated,bad phone,unusable
3183,Wanted to know his usage and whether he was roaming. Also want to know the rates when he is roaming. Thinking about changing rate plans as well.,analytical,rates,roaming
3186,Wants a new number because he keeps on getting calls for a Mr. Napoleon Leroy.,frustrated,new number,strange calls
3188,Lost the directions to phone and wants another manual. I referred him to web site.,,user manual,download
3189,Asked about coverage in Los Angeles and New York. Is afraid that he will be out of network when traveling.,concerned,coverage / reception / signal,travel
3190,Upset about the data speed,frustrated,data plan,speed
3194,He asked for a new phone number. I referred him to customer care.,analytical,new number,customer care
3195,Called to change his address and see if he could get a new number since he is moving to a different city.,analytical,new number,relocation
3196,cant figure out how to check his vm when out of area. I referred him to our web site.,analytical,voice messaging,out of area
3197,He found a phone and wanted to know what to do with it. He said it was one of ours but that the battery was dead. Asked who he should send it too.,analytical,found lost phone,traceability
3204,Wanted more information on the family plan. Also asked about how he could use dual SIM configuration and call screening.,analytical,dual SIM,call screening
3206,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3207,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3209,Wants a new faceplate.,,faceplate,accessory
3210,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3212,Wants a new faceplate.,,faceplate,accessory
3216,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3219,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3222,Wants to add another phone. Contacting provisioning.,,new line,service
3223,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3225,Wants information on our Internet service. Referred him to web site.,,information,internet service
3226,Wants information on our Internet service. Referred him to web site.,,information,internet service
3228,Wants information on our Internet service. Referred him to web site.,,information,internet service
3232,Wants a new faceplate.,,faceplate,accessory
3236,Wants a new faceplate.,,faceplate,accessory
3237,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3239,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3241,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3242,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3243,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3244,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3251,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3253,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3254,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3259,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3261,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3264,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3268,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3269,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3272,Wants to add additional lines for family. Needs more info on rates. I also advised him on the phones with dual SIM options,analytical,dual SIM,family plan
3278,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3279,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3280,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3281,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3282,Unhappy with the website. Phone okay. drops calls sporadically,,website,dropped calls
3283,Unhappy with the website. Claims the self service stuff does not work. Phone okay. drops calls sporadically,,website,dropped calls
3285,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3288,Unhappy with the website. Phone okay. drops calls sporadically,,website,dropped calls
3291,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3294,Upset about the data speed,frustrated,data plan,speed
3295,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3296,Upset about the data speed,frustrated,data plan,speed
3297,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3298,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3300,Upset about the data speed,frustrated,data plan,speed
3301,Upset about the data speed,frustrated,data plan,speed
3302,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3303,Upset about the data speed,frustrated,data plan,speed
3306,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
3307,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3308,Upset about the data speed,frustrated,data plan,speed
3310,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
3311,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
3312,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3315,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3317,Wants to get an additional line working by the end of the week for his goat.,,,
3321,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3322,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3325,Upset about the data speed,frustrated,data plan,speed
3326,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3327,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3328,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3329,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3333,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3336,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3338,Upset about the data speed,frustrated,data plan,speed
3343,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
3347,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3348,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
3349,Wants to change address.,,update records,address
3350,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
3352,Wants to add additional lines for family. Needs more info on rates. I also advised him on the phones with dual SIM options,analytical,dual SIM,family plan
3355,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3358,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3359,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3362,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3363,Lost his charger and wants to know where he can another ASAP. I suggested local store.,,lost,charger
3367,Upset about the data speed,frustrated,data plan,speed
3369,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3374,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
3379,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3382,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3384,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3387,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3388,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
3389,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
3396,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3397,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3399,Wants information on our Internet service. Referred him to web site.,,information,internet service
3400,Wants to add another phone. Contacting provisioning.,,new line,service
3401,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3402,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3405,I needed a handset which also functioned as a PDA. You did not offer such a model.,,handset,PDA
3406,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3409,I suspect that the handset on my phone was defective from the day I bought it.,upset,handset,defective
3410,The signal on my handset was always weak. Even when I replaced the battery.,frustrated,handset,weak signal
3411,Upset about the data speed,frustrated,data plan,speed
3412,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3413,Upset about the data speed,frustrated,data plan,speed
3414,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3415,Upset about the data speed,frustrated,data plan,speed
3416,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3418,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3419,The clarity of the calls was bad. Way too much static on the handset.,upset,handset,static
3420,Upset about the data speed,frustrated,data plan,speed
3423,Generally satisfied with the service. But wants us to offer more phones from multiple manufacturers.,satisfied,phones,features
3424,He hates his phone. He can not understand why we gave him such a horrible junk. I tried to explain that he could bring it in for service but he just wants a new phone. He does not want to waste any more time with our offering,frustrated,bad phone,unusable
3425,She wants a new phone. Has tried to use a couple of different model and fed up. She is willing to pay some of the cost but wants a credit on her bill. She said her friend has the same service and a different phone that works great.,frustrated,billing,refund
3427,Wanted to know his usage and whether he was roaming. Also want to know the rates when he is roaming. Thinking about changing rate plans as well.,analytical,rates,roaming
3430,Wants a new number because he keeps on getting calls for a Mr. Napoleon Leroy.,frustrated,new number,strange calls
3432,Lost the directions to phone and wants another manual. I referred him to web site.,,user manual,download
3433,Asked about coverage in Los Angeles and New York. Is afraid that he will be out of network when traveling.,concerned,coverage / reception / signal,travel
3434,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3438,He asked for a new phone number. I referred him to customer care.,analytical,new number,customer care
3439,Called to change his address and see if he could get a new number since he is moving to a different city.,analytical,new number,relocation
3440,cant figure out how to check his vm when out of area. I referred him to our web site.,analytical,voice messaging,out of area
3441,He found a phone and wanted to know what to do with it. He said it was one of ours but that the battery was dead. Asked who he should send it too.,analytical,found lost phone,traceability
3448,Wanted more information on the family plan. Also asked about how he could use dual SIM configuration and call screening.,analytical,dual SIM,call screening
3450,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3451,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3453,Wants a new faceplate.,,faceplate,accessory
3454,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3456,Wants a new faceplate.,,faceplate,accessory
3460,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3463,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3466,Wants to add another phone. Contacting provisioning.,,new line,service
3467,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3469,Wants information on our Internet service. Referred him to web site.,,information,internet service
3470,Wants information on our Internet service. Referred him to web site.,,information,internet service
3476,Wants a new faceplate.,,faceplate,accessory
3480,Wants a new faceplate.,,faceplate,accessory
3481,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3483,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3485,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3486,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3487,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3488,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3495,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3497,Wants to know how to do text messaging. Referred him to web site.,,text messaging,SMS
3498,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3503,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3505,Wants to change rate plans to get family all on same bill. I transferred him to customer care.,analytical,rate plan,customer care
3508,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3512,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3513,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3516,Wants to add additional lines for family. Needs more info on rates. I also advised him on the phones with dual SIM options,analytical,dual SIM,family plan
3522,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3523,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3524,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3525,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3526,Unhappy with the website. Phone okay. drops calls sporadically,,website,dropped calls
3527,Unhappy with the website. Claims the self service stuff does not work. Phone okay. drops calls sporadically,,website,dropped calls
3529,Called about new plan. Might switch soon. Wants more minutes.,,minutes,switch
3532,Unhappy with the website. Phone okay. drops calls sporadically,,website,dropped calls
3535,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3538,Upset about the data speed,frustrated,data plan,speed
3539,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3540,Upset about the data speed,frustrated,data plan,speed
3541,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3542,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3544,Upset about the data speed,frustrated,data plan,speed
3545,Upset about the data speed,frustrated,data plan,speed
3546,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3547,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3550,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
3551,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3552,Upset about the data speed,frustrated,data plan,speed
3554,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
3555,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
3556,Wanted to know the nearest store location. Wants to buy additional accessories.,satisfied,accessories,store
3559,Asked about storage options and multiple SIMs. Referred him to web site.,analytical,SIM,Storage
3565,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3566,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3569,Upset about the data speed,frustrated,data plan,speed
3570,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3571,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3572,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3573,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3577,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3580,Asked how to install apps on SD card. Described the steps and referred him to the FAQ section on our web site,analytical,SD Card,Apps
3582,Upset about the data speed,frustrated,data plan,speed
3587,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
3591,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3592,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
3593,Wants to change address.,,update records,address
3594,Cant get his call forwarding to work. I showed him how and how to get a couple of other features to work. I also pointed him to the web site.,frustrated,call forwarding,features
3596,Wants to add additional lines for family. Needs more info on rates. I also advised him on the phones with dual SIM options,analytical,dual SIM,family plan
3599,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3602,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
